0.0	0.06	1.29	0.1	0.1	9.96121657130461
0.0	0.06	1.29	0.1	0.3	9.332389080197673
0.0	0.06	1.29	0.1	0.4	14.436418358399369
0.0	0.06	1.29	0.1	0.6	16.75210980639717
0.0	0.06	1.29	0.1	0.70000005	18.308498138499115
0.0	0.06	1.29	0.1	0.8000001	20.004449259445238
0.0	0.06	1.29	0.1	0.9000001	19.532462486342677
0.0	0.06	1.29	0.2	0.1	9.96121657130461
0.0	0.06	1.29	0.2	0.3	9.332389080197673
0.0	0.06	1.29	0.2	0.5	16.754599030816923
0.0	0.06	1.29	0.2	0.6	16.75210980639717
0.0	0.06	1.29	0.2	0.70000005	18.308498138499115
0.0	0.06	1.29	0.2	0.8000001	20.004449259445238
0.0	0.06	1.29	0.2	0.9000001	19.532462486342677
0.0	0.06	1.29	0.3	0.1	9.96121657130461
0.0	0.06	1.29	0.3	0.2	10.09015055140448
0.0	0.06	1.29	0.3	0.4	14.436418358399369
0.0	0.06	1.29	0.3	0.5	16.754599030816923
0.0	0.06	1.29	0.3	0.6	16.75210980639717
0.0	0.06	1.29	0.3	0.70000005	18.308498138499115
0.0	0.06	1.29	0.3	0.8000001	20.004449259445238
0.0	0.06	1.29	0.3	0.9000001	19.532462486342677
0.0	0.06	1.29	0.4	0.1	9.96121657130461
0.0	0.06	1.29	0.4	0.3	9.332389080197673
0.0	0.06	1.29	0.4	0.5	16.754599030816923
0.0	0.06	1.29	0.4	0.6	16.75210980639717
0.0	0.06	1.29	0.4	0.70000005	18.308498138499115
0.0	0.06	1.29	0.4	0.8000001	20.004449259445238
0.0	0.06	1.29	0.4	0.9000001	19.532462486342677
0.0	0.06	1.29	0.5	0.1	9.96121657130461
0.0	0.06	1.29	0.5	0.3	9.332389080197673
0.0	0.06	1.29	0.5	0.4	14.436418358399369
0.0	0.06	1.29	0.5	0.6	16.75210980639717
0.0	0.06	1.29	0.5	0.70000005	18.308498138499115
0.0	0.06	1.29	0.5	0.8000001	20.004449259445238
0.0	0.06	1.29	0.5	0.9000001	19.532462486342677
0.0	0.06	1.29	0.6	0.1	9.96121657130461
0.0	0.06	1.29	0.6	0.3	9.332389080197673
0.0	0.06	1.29	0.6	0.4	14.436418358399369
0.0	0.06	1.29	0.6	0.6	16.75210980639717
0.0	0.06	1.29	0.6	0.70000005	18.308498138499115
0.0	0.06	1.29	0.6	0.8000001	20.004449259445238
0.0	0.06	1.29	0.6	0.9000001	19.532462486342677
0.0	0.06	1.29	0.70000005	0.1	9.96121657130461
0.0	0.06	1.29	0.70000005	0.2	10.09015055140448
0.0	0.06	1.29	0.70000005	0.4	14.436418358399369
0.0	0.06	1.29	0.70000005	0.5	16.754599030816923
0.0	0.06	1.29	0.70000005	0.6	16.75210980639717
0.0	0.06	1.29	0.70000005	0.70000005	18.308498138499115
0.0	0.06	1.29	0.70000005	0.8000001	20.004449259445238
0.0	0.06	1.29	0.70000005	0.9000001	19.532462486342677
0.0	0.06	1.29	0.8000001	0.1	9.96121657130461
0.0	0.06	1.29	0.8000001	0.2	10.09015055140448
0.0	0.06	1.29	0.8000001	0.4	14.436418358399369
0.0	0.06	1.29	0.8000001	0.6	16.75210980639717
0.0	0.06	1.29	0.8000001	0.70000005	18.308498138499115
0.0	0.06	1.29	0.8000001	0.8000001	20.004449259445238
0.0	0.06	1.29	0.8000001	0.9000001	19.532462486342677
0.0	0.06	1.29	0.9000001	0.1	9.96121657130461
0.0	0.06	1.29	0.9000001	0.2	10.09015055140448
0.0	0.06	1.29	0.9000001	0.3	9.332389080197673
0.0	0.06	1.29	0.9000001	0.4	14.436418358399369
0.0	0.06	1.29	0.9000001	0.6	16.75210980639717
0.0	0.06	1.29	0.9000001	0.70000005	18.308498138499115
0.0	0.06	1.29	0.9000001	0.8000001	20.004449259445238
0.0	0.06	1.29	0.9000001	0.9000001	19.532462486342677
0.0	0.06	1.3	0.1	0.1	9.14399561284824
0.0	0.06	1.3	0.1	0.2	10.188714160408248
0.0	0.06	1.3	0.1	0.3	10.789756194583566
0.0	0.06	1.3	0.1	0.4	11.455889121085908
0.0	0.06	1.3	0.1	0.5	17.859937702672827
0.0	0.06	1.3	0.1	0.6	6.035265910281982
0.0	0.06	1.3	0.1	0.70000005	18.897715318752983
0.0	0.06	1.3	0.1	0.8000001	7.195976199900293
0.0	0.06	1.3	0.1	0.9000001	19.93709539886237
